sikkerhetsråd	sikkerhetsråd
og	og
søke	søke
å	å
beholde	beholde
noe	noe
av	av
det	det
forspranget	forspranget
vi	vi
tross	tross
alt	alt
ennå	ennå
har	ha
i	i
kunnskapsøkonomien	kunnskapsøkonomien
?	$?
»	$"

Tilsvarende	Tilsvarende
satsinger	satsing
på	på
utdanning	utdanning
og	og
forskning	forskning
skjer	skje
på	på
mange	mange
titalls	titalls
steder	sted
i	i
landet	land
.	$.

Kina	Kina
er	være
langt	lang
fra	fra
å	å
være	være
et	en
utviklingsland	utviklingsland
.	$.

Det	det
er	være
et	en
industriland	industriland
med	med
et	en
enormt	enorm
utviklingstempo	utviklingstempo
.	$.

Fysisk	fysisk
infrastruktur	infrastruktur
utvikles	utvikle
i	i
stor	stor
hastighet	hastighet
,	$,
det	det
samme	samme
gjelder	gjelde
informasjonsinfrastrukturen	informasjonsinfrastrukturen
.	$.

Innsjekkingen	Innsjekkingen
for	for
returreisen	returreisen
på	på
flyplassen	flyplass
gikk	gå
greit	grei
med	med
elektronisk	elektronisk
billett	billett
.	$.

Et	en
lite	lite
problem	problem
ble	bli
det	det
likevel	likevel
da	da
jeg	jeg
ba	be
om	om
å	å
få	få
sjekket	sjekke
bagasjen	bagasje
helt	hel
frem	frem
til	til
Trondheim	Trondheim
.	$.

Den	den
hyggelige	hyggelig
damen	damen
i	i
skranken	skranken
ble	bli
litt	litt
bekymret	bekymre
,	$,
og	og
måtte	måtte
spørre	spørre
sin	sin
kollega	kollega
i	i
skranken	skranken
ved	ved
siden	side
av	av
om	om
han	han
visste	vite
hva	hva
TRD	TRD
var	være
.	$.

Han	han
visste	vite
heller	heller
ikke	ikke
,	$,
og	og
så	så
pekte	peke
hun	hun
på	på
forsiden	forside
av	av
passet	pass
mitt	min
og	og
uttalte	uttale
Norway	Norway
på	på
litt	litt
gebrokkent	gebrokken
engelsk	engelsk
,	$,
og	og
spurte	spørre
forsiktig	forsiktig
:	$:

-	$-
Er	være
det	det
i	i
Europa	Europa
?	$?

Etter	etter
et	en
bekreftende	bekreftende
nikk	nikk
fra	fra
meg	jeg
,	$,
fant	finne
hun	hun
raskt	rask
de	de
riktige	riktig
knappene	knapp
på	på
tastaturet	tastaturet
,	$,
og	og
bagasjelappen	bagasjelappen
kom	komme
ut	ut
av	av
maskinen	maskin
.	$.

I	i
Chongqing	Chongqing
nærmer	nærme
studietilbøyeligheten	studietilbøyeligheten
blant	blant
ungdom	ungdom
seg	seg
det	det
vi	vi
kjenner	kjenne
fra	fra
land	land
i	i
vår	vår
del	del
av	av
verden	verden
.	$.

I	i
gjennomsnitt	gjennomsnitt
ligger	ligge
nok	nok
Kina	Kina
ennå	ennå
en	en
god	god
del	del
bak	bak
oss	vi
når	når
det	det
gjelder	gjelde
utdanningsnivå	utdanningsnivå
,	$,
men	men
det	det
vil	ville
nok	nok
ikke	ikke
vare	vare
veldig	veldig
lenge	lenge
.	$.

Dette	dette
landet	land
mener	mene
alvor	alvor
-	$-
ikke	ikke
bare	bare
med	med
å	å
bli	bli
verdens	verden
ledende	lede
vareproduksjonssenter	vareproduksjonssenter
.	$.

Den	den
posisjonen	posisjon
tok	ta
det	det
dem	de
25	25
år	år
å	å
ta	ta
,	$,
fra	fra
landets	land
høyere	høy
utdanningssystem	utdanningssystem
lå	ligge
helt	hel
brakk	brakk
etter	etter
kulturevolusjonen	kulturevolusjonen
i	i
1978	1978
,	$,
og	og
frem	frem
til	til
tidlig	tidlig
i	i
dette	dette
tiåret	tiår
.	$.

Dette	dette
har	ha
vi	vi
i	i
Norge	Norge
merket	merke
primært	primær
på	på
to	to
måter	måte
:	$:

Vi	vi
har	ha
nytt	nytt
godt	god
av	av
billige	billig
importvarer	importvarer
,	$,
som	som
har	ha
bidratt	bidra
til	til
lav	lav
inflasjon	inflasjon
og	og
økt	øke
levestandard	levestandard
her	her
hjemme	hjemme
.	$.

Og	og
så	så
har	ha
titusener	titusener
av	av
våre	vår
industriarbeidsplasser	industriarbeidsplasser
forsvunnet	forsvinne
i	i
konkurransen	konkurranse
.	$.

Kinas	Kina
satsing	satsing
på	på
forskning	forskning
og	og
høyere	høy
utdanning	utdanning
viser	vise
at	at
de	de
ikke	ikke
har	ha
tenkt	tenke
å	å
stoppe	stoppe
med	med
det	det
å	å
være	være
verdens	verden
produksjonssmie	produksjonssmie
,	$,
de	de
vil	ville
ta	ta
en	en
tilsvarende	tilsvare
posisjon	posisjon
i	i
verdens	verden
kunnskapssamfunn	kunnskapssamfunn
.	$.

Utviklingen	utvikling
på	på
IKT-området	IKT-området
i	i
Kina	Kina
er	være
nå	nå
formidabel	formidabel
.	$.

En	en
metafor	metafor
ligger	ligge
snublende	snublende
nær	nær
:	$:

Kina	Kina
ligger	ligge
i	i
«	$"
Chongqing-fart	Chongqing-fart
»	$"
i	i
venstrefeltet	venstrefelt
på	på
kunnskapsmotorveien	kunnskapsmotorveien
.	$.

Det	det
er	være
viktig	viktig
for	for
oss	vi
her	her
i	i
dette	dette
lille	liten
landet	land
(	$(
som	som
i	i
hvert	hver
fall	fall
noen	noen
kinesere	kineser
vet	vite
ligger	ligge
i	i
Europa	Europa
)	$)
,	$,
å	å
ta	ta
inn	inn
over	over
oss	vi
dette	dette
.	$.

Vil	ville
vi	vi
bare	bare
holde	holde
godt	god
ut	ut
til	til
høyre	høyre
på	på
denne	denne
motorveien	motorveien
slik	slik
at	at
vi	vi
ikke	ikke
blir	bli
påkjørt	påkjørt
når	når
de	de
kommer	komme
opp	opp
bakfra	bakfra
-	$-
eller	eller
vil	ville
vi	vi
gi	gi
gass	gass
og	og
søke	søke
å	å
beholde	beholde
noe	noe
av	av
det	det
forspranget	forspranget
vi	vi
tross	tross
alt	alt
ennå	ennå
har	ha
i	i
kunnskapsøkonomien	kunnskapsøkonomien
?	$?

Da	da
er	være
det	det
statsbudsjettet	statsbudsjett
jeg	jeg
kom	komme
hjem	hjem
til	til
tirsdag	tirsdag
kveld	kveld
,	$,
ikke	ikke
et	en
godt	god
svar	svar
.	$.

Det	det
kan	kunne
i	i
beste	god
fall	fall
kalles	kalle
et	en
status	status
quo-budsjett	quo-budsjett
på	på
kunnskapsområdet	kunnskapsområdet
.	$.

Men	men
trolig	trolig
representerer	representere
det	det
en	en
realnedgang	realnedgang
i	i
vår	vår
konkurranseevne	konkurranseevne
til	til
å	å
gjøre	gjøre
Norge	Norge
til	til
et	en
attraktivt	attraktiv
land	land
i	i
verden	verden
for	for
å	å
drive	drive
forskning	forskning
og	og
utvikling	utvikling
i	i
.	$.

Det	det
svarer	svare
ikke	ikke
på	på
behovet	behov
for	for
et	en
kjempeløft	kjempeløft
innen	innen
forskningens	forskning
infrastruktur	infrastruktur
for	for
å	å
ta	ta
igjen	igjen
mange	mange
års	år
etterslep	etterslep
.	$.

Det	det
styrker	styrke
ikke	ikke
ryggraden	ryggraden
i	i
utviklingen	utvikling
av	av
kunnskapssamfunnet	kunnskapssamfunnet
-	$-
basisbevilgninger	basisbevilgninger
til	til
forskning	forskning
og	og
utdanning	utdanning
.	$.

Budsjettet	Budsjettet
er	være
ekspansivt	ekspansivt
,	$,
og	og
bruker	bruke
mye	mye
penger	penge
på	på
gode	god
formål	formål
.	$.

Men	men
Regjeringen	regjering
har	ha
altså	altså
ikke	ikke
den	den
erkjennelsen	erkjennelse
at	at
for	for
vår	vår
velstandsutvikling	velstandsutvikling
og	og
våre	vår
lønnsomme	lønnsom
arbeidsplasser	arbeidsplass
på	på
lang	lang
sikt	sikt
,	$,
må	måtte
det	det
satses	satses
for	for
å	å
plassere	plassere
oss	vi
i	i
en	en
sterk	sterk
posisjon	posisjon
i	i
kunnskapssamfunnet	kunnskapssamfunnet
.	$.

Det	det
er	være
ikke	ikke
lenge	lenge
før	før
dragkraften	dragkraften
fra	fra
petroleumsøkonomien	petroleumsøkonomien
avtar	avta
.	$.

Våre	vår
naboland	naboland
har	ha
tatt	ta
den	den
internasjonale	internasjonal
konkurransen	konkurranse
inn	inn
over	over
seg	seg
.	$.

Danmark	Danmark
,	$,
Sverige	Sverige
og	og
Finland	Finland
har	ha
alle	all
tatt	ta
mangemilliardersløft	mangemilliardersløft
i	i
for	for
sine	sin
kunnskapssektorer	kunnskapssektorer
.	$.

Universiteter	Universiteter
og	og
høyskoler	høyskoler
kan	kunne
leve	leve
med	med
det	det
budsjettet	budsjett
som	som
er	være
lagt	legge
frem	frem
.	$.

Kan	kunne
Velferds-Norge	Velferds-Norge
det	det
om	om
20	20
år	år
?	$?

Jeg	jeg
er	være
redd	redd
det	det
da	da
kan	kunne
bli	bli
mindre	liten
igjen	igjen
til	til
alle	all
de	de
gode	god
oppgavene	oppgave
som	som
har	ha
fått	få
prioritet	prioritet
foran	foran
en	en
kunnskapssatsing	kunnskapssatsing
i	i
årets	år
budsjett	budsjett
.	$.

Rettferdighet	Rettferdighet
for	for
Martine	Martine
|	$|

Voldtekt	Voldtekt
og	og
drap	drap
.	$.

Dobbeltmoral	Dobbeltmoral
.	$.

Enkeltpersoner	Enkeltpersoner
og	og
medier	medium
.	$.

Manglende	mangle
etisk	etisk
engasjement	engasjement
.	$.

Haag-domstolen	Haag-domstolen
.	$.

Politisk	politisk
feighet	feighet
?	$?

Straffeamnesti	Straffeamnesti
.	$.

Etisk	etisk
troverdighet	troverdighet
.	$.

Martines	Martines
sak	sak
adresserer	adresserer
grunnleggende	grunnleggende
verdier	verdi
som	som
norske	norsk
myndigheter	myndighet
normalt	normal
legger	legge
til	til
grunn	grunn
for	for
sitt	sin
etiske	etisk
engasjement	engasjement
.	$.

Martine	Martine
Vik	Vik
Magnussen	Magnussen
ble	bli
funnet	finne
kvalt	kvalt
i	i
en	en
kjeller	kjeller
i	i
London	London
den	den
16.	16.
mars	mars
i	i
2008	2008
.	$.

Farouk	Farouk
Abdulhak	Abdulhak
er	være
eneste	eneste
mistenkte	mistenkte
for	for
drapet	drap
.	$.

Han	han
gjemmer	gjemme
seg	seg
i	i
sitt	sin
hjemland	hjemland
og	og
er	være
aldri	aldri
blitt	bli
stilt	stille
for	for
retten	rett
.	$.

Det	det
sies	si
at	at
menneskets	menneske
rettferdighetsfølelse	rettferdighetsfølelse
er	være
medfødt	medfødt
.	$.

Etter	etter
at	at
TV2	TV2
viste	vise
dokumentaren	dokumentaren
«	$"
Jakten	jakt
på	på
den	den
mistenkte	mistenkte
»	$"
sist	sist
onsdag	onsdag
,	$,
har	ha
120.000	120.000
mennesker	menneske
meldt	melde
seg	seg
inn	inn
i	i
Facebook-gruppen	Facebook-gruppen
«	$"
Ta	ta
del	del
i	i
oppklaringen	oppklaringen
av	av
drapet	drap
på	på
Martine	Martine
Vik	Vik
Magnussen	Magnussen
»	$"
.	$.

Martine	Martine
ble	bli
funnet	finne
kvalt	kvalt
i	i
en	en
kjeller	kjeller
i	i
London	London
den	den
16.	16.
mars	mars
i	i
2008	2008
.	$.

Hun	hun
ble	bli
frarøvet	frarøvet
en	en
fremtid	fremtid
.	$.

Jeg	jeg
ble	bli
frarøvet	frarøvet
min	min
datter	datter
.	$.

Farouk	Farouk
Abdulhak	Abdulhak
er	være
eneste	eneste
mistenkte	mistenkte
for	for
drapet	drap
.	$.

Han	han
gjemmer	gjemme
seg	seg
i	i
sitt	sin
hjemland	hjemland
og	og
er	være
aldri	aldri
blitt	bli
stilt	stille
for	for
retten	rett
.	$.

Facebook-gruppen	Facebook-gruppen
,	$,
som	som
er	være
startet	starte
av	av
Martines	Martines
venner	venn
,	$,
er	være
et	en
opprop	opprop
for	for
offerets	offerets
rettigheter	rettighet
mht.	mht.
internasjonal	internasjonal
rettsorden	rettsorden
.	$.

De	de
krever	kreve
at	at
norske	norsk
myndigheters	myndigheters
skal	skulle
gjøre	gjøre
en	en
reell	reell
innsats	innsats
for	for
å	å
få	få
Abdulhak	Abdulhak
stilt	stille
for	for
retten	rett
i	i
London	London
,	$,
og	og
at	at
ingen	ingen
skal	skulle
kunne	kunne
være	være
hevet	heve
over	over
loven	lov
som	som
her	her
.	$.

Pr.	Pr.
i	i
dag	dag
har	ha
de	de
120.000	120.000
mennesker	menneske
i	i
ryggen	rygg
.	$.

Jeg	jeg
tror	tro
de	de
,	$,
som	som
jeg	jeg
,	$,
føler	føle
et	en
ubehag	ubehag
over	over
en	en
opplevd	opplevd
dobbeltmoral	dobbeltmoral
hos	hos
norske	norsk
myndigheter	myndighet
.	$.

Norge	Norge
som	som
«	$"
humanitær	humanitær
stormakt	stormakt
»	$"
forskriver	forskriver
gjerne	gjerne
etiske	etisk
medisiner	medisin
for	for
andre	annen
,	$,
men	men
vil	ville
ikke	ikke
ta	ta
den	den
selv	selv
.	$.

Ord	Ord
og	og
handling	handling
henger	henge
ikke	ikke
sammen	sammen
.	$.

Kravet	krav
om	om
rettferdighet	rettferdighet
for	for
Martine	Martine
faller	falle
så	så
til	til
de	de
grader	grad
inn	inn
under	under
definisjonene	definisjonene
av	av
myndighetenes	myndighet
egen	egen
«	$"
engasjementspolitikk	engasjementspolitikk
»	$"
.	$.

Den	den
er	være
behørig	behørig
beskrevet	beskrive
Stortingsmelding	Stortingsmelding
15	15
(	$(
2009	2009
)	$)
,	$,
og	og
viktigheten	viktighet
av	av
denne	denne
ble	bli
bl.a.	bl.a.
understreket	understreke
av	av
utenriksminister	utenriksminister
Jonas	Jonas
Gahr	Gahr
Støre	Støre
på	på
en	en
Civita-konferanse	Civita-konferanse
i	i
april	april
.	$.

Meldingen	melding
gir	gi
klare	klar
føringer	føring
for	for
hvordan	hvordan
Norge	Norge
skal	skulle
praktisere	praktisere
en	en
aktiv	aktiv
engasjementspolitikk	engasjementspolitikk
i	i
etiske	etisk
og	og
rettsikkerhetsmessige	rettsikkerhetsmessige
spørsmål	spørsmål
.	$.

Det	det
påpekes	påpekes
at	at
Norge	Norge
har	ha
et	en
globalt	global
etisk	etisk
ansvar	ansvar
-	$-
og	og
en	en
særlig	særlig
relevans	relevans
og	og
kompetanse	kompetanse
i	i
internasjonalt	internasjonal
samarbeid	samarbeid
.	$.

Et	en
eksempel	eksempel
på	på
dette	dette
skal	skulle
være	være
Norges	Norge
rolle	rolle
i	i
arbeidet	arbeid
med	med
å	å
få	få
til	til
et	en
internasjonalt	internasjonal
forbud	forbud
mot	mot
klasevåpen	klasevåpen
(	$(
utdrag	utdrag
)	$)
:	$:

«	$"
klasevåpenprosessen	klasevåpenprosessen
illustrerer	illustrere
at	at
engasjementspolitikk	engasjementspolitikk
også	også
kan	kunne
ses	ses
på	på
som	som
en	en
metode	metode
:	$:

gjennom	gjennom
kombinasjon	kombinasjon
av	av
politisk	politisk
vilje	vilje
,	$,
diplomatisk	diplomatisk
håndverk	håndverk
,	$,
økonomiske	økonomisk
virkemidler	virkemiddel
,	$,
utradisjonelle	utradisjonelle
allianser	allianse
med	med
ikke-statlige	ikke-statlige
organisasjoner	organisasjon
i	i
sør	sør
,	$,
bidro	bidra
Norge	Norge
på	på
en	en
avgjørende	avgjørende
måte	måte
i	i
forhandlingsprosessen	forhandlingsprosess
som	som
ledet	lede
til	til
at	at
nærmere	nær
100	100
land	land
undertegnet	undertegne
konvensjonen	konvensjon
i	i
Oslo	Oslo
i	i
fjor	fjor
.	$.
»	$"

Det	det
er	være
likevel	likevel
enkeltpersoner	enkeltperson
og	og
mediene	medium
-	$-
ikke	ikke
Utenriksdepartementet	Utenriksdepartementet
(	$(
UD	UD
)	$)
-	$-
som	som
makter	makte
å	å
ta	ta
et	en
initiativ	initiativ
som	som
monner	monner
i	i
denne	denne
saken	sak
.	$.

Blant	blant
annet	annen
har	ha
en	en
norsk	norsk
muslimsk	muslimsk
mor	mor
i	i
Norge	Norge
foreslått	foreslå
å	å
presentere	presentere
saken	sak
for	for
den	den
arabiske	arabisk
verden	verden
i	i
Al-Jazzera	Al-Jazzera
i	i
Doha	Doha
.	$.

Dette	dette
er	være
et	en
initiativ	initiativ
som	som
både	både
speiler	speile
enkeltpersoners	enkeltpersoners
engasjement	engasjement
og	og
at	at
vi	vi
kan	kunne
samles	samle
om	om
fundamentale	fundamental
verdier	verdi
som	som
universelle	universelle
-	$-
på	på
tvers	tvers
av	av
religion	religion
og	og
kulturer	kultur
.	$.

En	en
uavhengig	uavhengig
tankesmie	tankesmie
8.	8.
oktober	oktober
i	i
Oslo	Oslo
,	$,
hvor	hvor
noen	noen
av	av
Norges	Norge
fremste	fremre
eksperter	ekspert
på	på
flerkulturelle	flerkulturell
,	$,
politiske	politisk
og	og
juridiske	juridisk
forhold	forhold
deltok	delta
,	$,
konkluderte	konkludere
da	da
også	også
med	med
at	at
det	det
er	være
mange	mange
innfallsvinkler	innfallsvinkler
til	til
aktuelle	aktuell
løsningscenarier	løsningscenarier
i	i
saken	sak
.	$.

At	at
norske	norsk
myndigheter	myndighet
ikke	ikke
makter	makte
noe	noe
tilsvarende	tilsvare
,	$,
er	være
for	for
meg	jeg
uforståelig	uforståelig
.	$.

UD	UD
har	ha
til	til
rådighet	rådighet
et	en
bredt	bred
spekter	spekter
av	av
virkemidler	virkemiddel
utover	utover
de	de
rent	ren
juridiske	juridisk
-	$-
om	om
man	man
har	ha
ønske	ønske
og	og
vilje	vilje
til	til
å	å
mobilisere	mobilisere
.	$.

Engelske	engelsk
og	og
amerikanske	amerikansk
myndigheter	myndighet
har	ha
gjort	gjøre
det	det
i	i
denne	denne
saken	sak
,	$,
mens	mens
norske	norsk
myndigheter	myndighet
synes	synes
mest	mye
opptatt	opptatt
av	av
protokollære	protokollære
og	og
andre	annen
begrensninger	begrensning
.	$.

Norske	norsk
myndigheters	myndigheters
manglende	mangle
bidrag	bidrag
i	i
denne	denne
saken	sak
er	være
oppsiktsvekkende	oppsiktsvekkende
fordi	fordi
Martines	Martines
sak	sak
adresserer	adresserer
grunnleggende	grunnleggende
verdier	verdi
myndighetene	myndighet
normalt	normal
legger	legge
til	til
grunn	grunn
for	for
sitt	sin
etiske	etisk
engasjement	engasjement
.	$.

Å	å
slå	slå
seg	seg
til	til
ro	ro
med	med
tingenes	tingenes
tilstand	tilstand
sender	sende
feil	feil
signaler	signal
til	til
de	de
saken	sak
gjelder	gjelde
og	og
til	til
krefter	kraft
som	som
fremover	fremover
kan	kunne
dra	dra
fordel	fordel
av	av
en	en
slik	slik
«	$"
systemfeil	systemfeil
»	$"
.	$.

Utover	utover
allmennpreventive	allmennpreventiv
aspekter	aspekt
,	$,
berøres	berøres
også	også
problemstillinger	problemstilling
som	som
redusert	redusere
fremmedfrykt	fremmedfrykt
,	$,
internasjonal	internasjonal
forståelse	forståelse
og	og
brobygging	brobygging
.	$.

Ikke	ikke
engang	engang
det	det
utenrikspolitiske	utenrikspolitisk
mantra	mantra
«	$"
dialog	dialog
»	$"
er	være
forsøkt	forsøke
i	i
denne	denne
saken	sak
.	$.

Det	det
ble	bli
bekreftet	bekrefte
av	av
ambassadøren	ambassadøren
fra	fra
mistenktes	mistenktes
hjemland	hjemland
som	som
(	$(
i	i
likhet	likhet
med	med
meg	jeg
)	$)
i	i
mars	mars
konstaterte	konstaterte
at	at
norske	norsk
myndigheter	myndighet
bare	bare
forholder	forholde
seg	seg
til	til
hva	hva
engelske	engelsk
myndigheter	myndighet
gjør	gjøre
i	i
saken	sak
.	$.

Når	når
det	det
fra	fra
Stortingets	Stortinget
talerstol	talerstol
hevdes	hevde
at	at
«	$"
man	man
har	ha
gjort	gjøre
alt	alt
og	og
ikke	ikke
kan	kunne
gjøre	gjøre
mer	mye
»	$"
i	i
en	en
uavsluttet	uavsluttet
sak	sak
som	som
dette	dette
,	$,
og	og
ikke	ikke
engang	engang
Norges	Norge
generalkonsul	generalkonsul
i	i
mistenktes	mistenktes
hjemland	hjemland
er	være
forsøkt	forsøke
konsultert	konsultert
,	$,
så	så
taler	tale
mye	mye
av	av
utviklingen	utvikling
i	i
denne	denne
saken	sak
for	for
seg	seg
selv	selv
.	$.

En	en
logisk	logisk
konsekvens	konsekvens
burde	burde
i	i
det	det
minste	liten
være	være
å	å
skaffe	skaffe
seg	seg
større	stor
handlingsrom	handlingsrom
gjennom	gjennom
bilateral	bilateral
og	og
multilateral	multilateral
dialog	dialog
og	og
samarbeid	samarbeid
.	$.

Hanne	Hanne
Sophie	Sophie
Greve	Greve
(	$(
Norges	Norge
spesialetterforsker	spesialetterforsker
ved	ved
Krigsforbryterdomstolen	Krigsforbryterdomstolen
Strasburg	Strasburg
/	$/
dommer	dommer
ved	ved
den	den
europeiske	europeisk
menneskerettighetsdomstolen	menneskerettighetsdomstol
i	i
Haag	Haag
og	og
Gulating	Gulating
lagmannsrett	lagmannsrett
i	i
Bergen	Bergen
)	$)
,	$,
mener	mene
klimaet	klima
internasjonalt	internasjonal
i	i
dag	dag
er	være
åpent	åpen
og	og
godt	god
for	for
rettsmessige	rettsmessige
tiltak	tiltak
i	i
den	den
retning	retning
som	som
etterlystes	etterlystes
i	i
denne	denne
saken	sak
.	$.

Haag-domstolen	Haag-domstolen
er	være
et	en
eksempel	eksempel
på	på
noe	noe
de	de
fleste	mange
anså	anse
«	$"
umulig	umulig
»	$"
for	for
bare	bare
20	20
år	år
siden	siden
.	$.

Hennes	hennes
oppfatning	oppfatning
er	være
at	at
enkeltsaker	enkeltsak
er	være
viktige	viktig
fordi	fordi
de	de
ofte	ofte
har	ha
kraft	kraft
til	til
å	å
skape	skape
endringer	endring
og	og
nye	ny
institusjoner	institusjon
,	$,
og	og
hun	hun
har	ha
forslag	forslag
til	til
hvordan	hvordan
man	man
konkret	konkret
kan	kunne
gå	gå
frem	frem
i	i
denne	denne
saken	sak
.	$.

Jeg	jeg
vil	ville
ikke	ikke
spekulere	spekulere
mer	mye
på	på
om	om
myndighetenes	myndighet
tilbakeholdenhet	tilbakeholdenhet
i	i
denne	denne
saken	sak
skyldes	skyldes
realpolitiske	realpolitiske
kost	kost
/	$/
nytte-betraktninger	nytte-betraktninger
eller	eller
om	om
det	det
er	være
politisk	politisk
feighet	feighet
som	som
ligger	ligge
til	til
grunn	grunn
.	$.

Men	men
UDs	UD
interne	intern
motsetningsforhold	motsetningsforhold
,	$,
spenninger	spenninger
og	og
meningsforskjeller	meningsforskjeller
som	som
bl.a.	bl.a.
kom	komme
til	til
uttrykk	uttrykk
i	i
NRKs	NRK
dokumentar	dokumentar
om	om
klasebombeprosessen	klasebombeprosessen
tidligere	tidlig
i	i
år	år
,	$,
er	være
tankevekkende	tankevekkende
.	$.

De	de
motsetningsforhold	motsetningsforhold
som	som
er	være
avdekket	avdekke
i	i
offisielle	offisiell
uttalelser	uttalelse
om	om
påstått	påstått
møtevirksomhet	møtevirksomhet
i	i
Doha	Doha
osv.	osv.
,	$,
gjør	gjøre
at	at
utviklingen	utvikling
i	i
Martine-saken	Martine-saken
også	også
er	være
bekymringsfull	bekymringsfull
mht.	mht.
politisk	politisk
troverdighet	troverdighet
.	$.

Som	som
kjent	kjent
kan	kunne
ikke	ikke
troverdighet	troverdighet
utelukkende	utelukkende
bygges	bygge
på	på
ord	ord
,	$,
retoriske	retoriske
knep	knep
og	og
symbolhandlinger	symbolhandlinger
i	i
forhold	forhold
til	til
mediene	medium
,	$,
men	men
på	på
handlinger	handling
.	$.

Med	med
rette	rett
etiske	etisk
holdninger	holdning
og	og
handlinger	handling
er	være
alt	alt
mulig	mulig
.	$.

Et	en
eksempel	eksempel
på	på
det	det
kan	kunne
denne	denne
lille	liten
historien	historie
være	være
:	$:

I	i
en	en
innsjekkingskø	innsjekkingskø
på	på
en	en
amerikansk	amerikansk
flyplass	flyplass
for	for
20	20
år	år
siden	siden
hadde	ha
en	en
norsk	norsk
student	student
problemer	problem
med	med
å	å
betale	betale
tilleggsfrakten	tilleggsfrakten
på	på
sin	sin
bagasje	bagasje
,	$,
da	da
trådte	tre
en	en
farget	farget
mann	mann
frem	frem
fra	fra
køen	kø
og	og
tilbød	tilbød
seg	seg
å	å
betale	betale
for	for
henne	hun
.	$.

Denne	denne
mannen	mann
er	være
i	i
dag	dag
president	president
i	i
USA	USA
,	$,
og	og
kommer	komme
om	om
kort	kort
tid	tid
til	til
Oslo	Oslo
for	for
å	å
motta	motta
Nobels	Nobels
fredspris	fredspris
.	$.

Ulikt	Ulikt
andre	annen
saker	sak
i	i
mediebildet	mediebildet
er	være
Martine	Martine
et	en
offer	offer
for	for
grovt	grov
uetiske	uetiske
handlinger	handling
:	$:

voldtekt	voldtekt
og	og
drap	drap
.	$.

Handlinger	Handlinger
som	som
er	være
gjenstand	gjenstand
for	for
rettspleie	rettspleie
overalt	overalt
på	på
kloden	klode
-	$-
uansett	uansett
religion	religion
,	$,
kultur	kultur
eller	eller
regime	regime
.	$.

I	i
en	en
mobil	mobil
verden	verden
som	som
vår	vår
kan	kunne
vi	vi
ikke	ikke
leve	leve
med	med
to	to
«	$"
rettssystemer	rettssystemer
»	$"
-	$-
ett	én
for	for
borgere	borger
med	med
mulighet	mulighet
for	for
automatisk	automatisk
straffeamnesti	straffeamnesti
,	$,
og	og
ett	én
for	for
alle	all
andre	annen
.	$.

Når	når
eneste	eneste
mistenkte	mistenkte
,	$,
på	på
kjent	kjent
oppholdssted	oppholdssted
,	$,
kan	kunne
unndra	unndra
seg	seg
lov	lov
og	og
dom	dom
utfordres	utfordre
fundamentale	fundamental
retts-	retts-
og	og
rimelighetsoppfatninger	rimelighetsoppfatninger
.	$.

UD	UD
har	ha
helt	hel
sikkert	sikker
mange	mange
og	og
viktige	viktig
saker	sak
på	på
sitt	sin
bord	bord
-	$-
men	men
for	for
mange	mange
blir	bli
denne	denne
saken	sak
selve	selve
syretesten	syretesten
på	på
norske	norsk
myndigheters	myndigheters
etiske	etisk
troverdighet	troverdighet
.	$.

-	$-
Jeg	jeg
har	ha
tatt	ta
feil	feil
om	om
cannabis	cannabis
|	$|

Bedre	god
enn	enn
medisiner	medisin
.	$.

Meningsløst	Meningsløst
|	$|

Skyver	skyve
problemet	problem
bort	bort
.	$.

Det	det
er	være
fire	fire
grunner	grunn
:	$:

Uten	uten
kontroll	kontroll
.	$.

Må	måtte
rydde	rydde
opp	opp
.	$.

Jeg	jeg
har	ha
vært	være
tilhenger	tilhenger
av	av
politikken	politikk
vi	vi
har	ha
hatt	ha
på	på
cannabisfeltet	cannabisfeltet
i	i
Norge	Norge
,	$,
med	med
straffeforfølgelse	straffeforfølgelse
.	$.

Jeg	jeg
er	være
kommet	komme
til	til
at	at
jeg	jeg
har	ha
tatt	ta
feil	feil
.	$.

Pedersen	Pedersen
deltok	delta
i	i
nettprat	nettprat
:	$:

-	$-
Les	lese
spørsmål	spørsmål
og	og
svar	svar
|	$|

Urimelig	Urimelig
situasjon	situasjon
.	$.

La	la
meg	jeg
kalle	kalle
ham	han
A.	A.
.	$.

Han	han
fikk	få
multippel	multippel
sklerose	sklerose
i	i
tenårene	tenår
.	$.

Nå	nå
nærmer	nærme
han	han
seg	seg
30	30
,	$,
og	og
han	han
bor	bo
alene	alene
i	i
en	en
liten	liten
by	by
i	i
Nord-Norge	Nord-Norge
.	$.

Han	han
er	være
svært	svær
funksjonshemmet	funksjonshemmet
,	$,
beveger	bevege
seg	seg
ved	ved
hjelp	hjelp
av	av
en	en
gåstol	gåstol
og	og
er	være
plaget	plage
av	av
spasmer	spasmer
og	og
rykninger	rykning
.	$.

A	a
lever	leve
isolert	isolere
.	$.

For	for
et	en
par	par
år	år
siden	siden
ble	bli
han	han
tipset	tipset
om	om
at	at
cannabis	cannabis
kanskje	kanskje
kunne	kunne
hjelpe	hjelpe
mot	mot
symptomene	symptomene
han	han
har	ha
